cgpa,score,placed
8.48,8.96,0
8.68,8.48,0
6.75,7.1,0
7.06,7.03,0
9.41,9.68,0
5.06,5.08,0
5.64,5.77,1
5.97,6.2,0
5.22,5.54,0
8.96,9.33,1
6.76,6.9,0
9.83,9.75,1
7.57,7.32,0
10.23,9.74,0
8.37,7.93,1
6.54,6.8,0
5.71,5.22,0
4.59,5.03,0
8.69,8.28,0
8.64,9.08,0
9.05,8.95,1
7.2,7.16,0
7.59,7.6,0
7.99,8.46,0
9.45,9.35,0
9.34,9.34,0
4.97,5.4,0
8.23,8.06,0
10.14,9.81,0
7.22,7.04,0
5.82,6.23,1
6.16,6.63,0
8.07,8.33,1
5.96,6.42,0
5.78,5.63,0
4.88,5.17,0
7.5,7.94,0
8.99,8.54,0
4.68,5.04,0
8.19,7.78,0
7.19,6.73,0
5.62,5.14,0
9.75,9.65,1
6.61,6.12,0
9.19,9.01,0
8.27,8.55,0
7.13,7.16,0
5.78,5.45,0
7.48,7.41,0
7.32,7.41,0
9.53,9.76,0
8.22,8.46,0
5.77,5.43,0
7.05,7.05,0
7.35,7.5,0
8.55,8.42,1
5.55,5.69,0
6.6,6.88,0
6.15,6.18,0
7.72,7.57,0
5.95,5.48,0
7.03,7.05,0
5.58,5.17,0
7.61,8.02,0
9.64,9.83,0
6.87,7.08,0
5.15,5.19,0
6.89,6.96,0
8.01,8.43,1
7.56,8.05,0
5.54,5.32,0
6.49,6.14,0
7.48,7.27,0
4.95,5,0
5.94,5.86,0
4.91,5.27,0
8.03,7.79,0
5.26,5.22,0
5.3,5.52,0
5.25,5.28,0
6.76,6.86,0
7.81,7.75,0
7.45,7.07,0
7.64,7.32,0
9.34,9.66,0
7.49,7.04,0
9.2,9.04,1
6.65,6.7,0
7.53,7.48,0
6.81,6.5,0
7.83,8.11,0
4.98,5.42,0
7.13,7.48,0
8.57,8.82,0
8.46,8.37,1
9.09,8.71,0
4.88,5.26,0
7.12,7.07,0
9.87,9.43,0
7.34,7.55,0
6.71,6.57,0
6.7,6.65,0
5.99,5.55,0
6.9,6.64,0
5.68,6.15,0
7.31,7.11,0
8.57,8.35,0
8.49,8.39,0
8.33,8.62,1
8.18,8.48,0
6.74,6.94,0
8.57,8.48,0
5.14,5.16,0
8.66,8.37,0
7.1,6.65,0
7.92,8.11,0
6.29,6.53,0
9.8,9.67,0
5.91,6.12,0
7.7,7.66,0
9.86,9.78,0
5.74,6.18,0
7.96,7.84,0
8.48,8.59,0
8.29,8.62,0
5.49,5.13,0
5.12,5.56,0
9.24,9.35,0
10.06,9.64,0
9.05,9.08,0
5.95,5.49,0
7.48,7.16,0
5.72,5.83,0
8.15,8.55,0
7.15,7.42,0
9,8.98,0
8.39,8.3,0
5.54,5.8,0
8.1,8.12,1
8.38,8.8,0
8.3,8.41,0
9.12,9.34,0
9.24,9.63,1
6.62,6.18,0
8.5,8.75,1
9.58,9.42,0
6.6,6.26,0
9.96,9.93,1
8.44,8.58,0
8.95,9.13,1
5.69,5.29,0
8.17,8.64,0
8.22,8.53,1
7.95,8.26,0
8.78,8.3,0
5.73,5.8,0
8.74,8.24,1
6.71,6.33,0
8.67,8.71,1
9.23,9.53,1
8.25,8.53,1
4.96,5.22,0
6.11,5.65,0
9.39,9.52,0
9.62,9.34,1
5.59,5.37,0
7.91,7.81,0
7.46,7.67,0
6.06,6.04,0
8.02,7.61,1
10.05,9.66,1
8.25,8.33,1
7.09,6.81,0
6.98,7.1,0
6.87,6.99,0
7.63,7.71,0
8.45,8.6,1
7.65,7.85,0
9.28,9.44,0
7.77,7.84,0
9.12,8.94,0
8.81,8.87,0
9.01,8.65,1
8.85,8.82,0
6.73,6.79,0
7.95,7.76,0
5.04,5.01,0
9.72,9.45,0
5.51,5.11,0
9.85,9.49,0
7.83,8.28,0
7.04,7.34,0
6.35,6.84,1
7.01,6.86,0
7.24,7.29,0
8.19,8.67,0
9.5,9.04,1
5.69,5.37,0
9.54,9.12,0
7.05,6.94,0
5.41,5.33,0
7,7.3,0
8.87,9.08,1
8.86,9.18,0
8.89,9.07,0
7.78,8.18,0
6.82,6.66,0
5.35,5.04,0
7.93,7.63,0
5.37,5.11,0
9.48,9.92,0
8.04,8.46,0
7.01,6.57,0
10.02,9.95,0
8.46,8.65,0
8.81,8.84,1
9.28,9.23,0
8.93,9.27,0
6.58,6.2,0
5.02,5.34,0
8.41,8.23,1
5.05,5.24,0
6.21,6.01,0
6.17,5.99,0
9.67,9.9,1
7.37,7.69,0
8.22,8.19,0
7.63,7.35,0
7.68,7.51,0
4.94,5.32,0
8.28,8.67,0
6.09,6.35,0
6.75,6.58,0
7.99,8.3,0
5.57,5.38,0
7.6,7.44,0
9.1,9.37,0
7.94,7.74,0
9.88,9.85,0
10.11,9.8,0
8.73,8.95,0
5.9,5.93,0
8.92,8.98,0
7.15,6.66,0
6.09,6.12,0
8.4,8.87,1
9.07,9.24,1
10.05,9.62,0
8.74,8.26,1
8.09,7.83,0
7.93,8.22,0
6.27,6.66,0
7.12,7.17,0
8.81,8.87,0
5.42,5.25,0
9.09,8.85,1
5.63,5.25,0
7.09,7.51,0
5.27,5.3,0
9.83,9.85,0
5.5,5.13,0
5.02,5.49,0
7.43,6.96,0
8.71,8.8,0
6.11,5.79,0
9.12,8.9,0
9.01,9.04,1
10.37,9.98,0
6.02,5.73,0
6.97,7.42,0
8.24,8.35,0
9.06,9.21,0
7.19,7.26,0
7.41,7.58,0
6.48,6.24,0
9.27,9.66,0
6.71,6.38,0
6.48,6.58,0
7.41,7.45,0
7.16,7.23,1
8.37,8.68,0
7.53,7.38,0
6.17,6.53,0
5.76,6.2,0
8.08,7.68,0
9.78,9.33,1
6.13,5.84,0
8.38,8.71,0
8.58,8.3,0
7.49,7.14,0
6.76,6.87,0
8.03,7.98,1
6.24,6.35,0
5.91,5.43,1
6.35,6.6,0
8.79,8.59,1
8.85,8.69,1
9.91,9.75,1
7.36,7.01,0
5.56,5.28,0
10.35,9.88,0
10.13,9.92,0
9.56,9.52,1
5.12,5.56,0
5.34,5.39,0
9.04,8.78,0
5.49,5.54,0
7.51,7.93,0
5.08,5.55,0
5.02,5.05,0
8.14,8.22,0
7.45,7.03,0
6.62,6.63,0
6.28,6.18,0
7.11,6.99,0
5.79,6.2,0
7.33,7.18,0
5.76,5.57,0
8,7.68,0
5.46,5.75,0
8.37,7.92,1
8.09,8.07,0
8.81,8.42,1
8.2,8.62,0
7.81,7.99,0
9.1,9.23,0
9.47,9.69,0
7.15,7.25,0
6.37,6.77,0
5.78,5.42,0
7.08,6.84,0
5.72,5.95,0
9.47,9.9,0
6.75,6.26,0
6.6,6.29,0
6.99,6.49,0
5.96,6.17,0
9.41,9.79,1
7.29,7.25,0
6.29,5.83,0
7.02,7.14,1
9.73,9.73,0
9.48,9.4,1
5.5,5.65,0
5.6,5.46,0
7.47,7.2,0
7.51,7.36,0
8.11,8.24,0
8.54,8.36,0
8.78,8.56,0
9.15,9.07,1
4.92,5.18,0
7.5,7.71,0
8.1,8.29,0
9.69,9.87,1
9.23,8.91,0
9.29,8.99,1
8.7,8.46,1
8.38,8.25,1
9.6,9.2,0
9.28,9.76,0
6.5,6.66,0
6.66,6.82,0
8.79,9.01,1
8.04,7.69,0
7.9,8.13,0
7.29,7.55,0
5.45,5.75,0
6.22,5.9,1
8.48,8.77,0
8.34,8.19,0
7.49,7.47,1
7.58,7.62,1
8.01,7.98,0
6.35,6.74,0
9.8,9.41,1
5.04,5.11,0
8.93,8.89,1
6.94,7.11,0
8.91,8.71,0
8.07,7.93,1
10.29,9.83,1
8.53,8.81,0
9.1,9.35,0
8.45,8.24,0
9.37,9.4,1
7.72,8.08,0
6.23,5.99,0
9.81,9.83,0
7.42,7.07,0
10.46,9.99,0
9.85,9.54,0
8.48,8.35,1
9.97,9.77,0
9.22,9.02,0
7.17,6.85,0
5.74,5.93,0
10.19,9.86,1
7.62,7.16,0
8.42,8.05,1
6.22,6.38,0
7.94,8.19,0
9.74,9.96,1
9.66,9.44,0
7.22,7.31,0
9.1,9.18,1
7.99,8.29,0
8.59,8.45,0
7.59,7.99,0
7.48,7.1,0
9.37,9.11,1
10.17,9.69,1
5.35,5.83,0
8.98,8.88,0
7.46,7.93,0
7.43,7.04,0
6.59,6.12,0
6.38,5.94,0
5.56,5.58,0
8.34,8.76,0
7.44,7.27,1
8.31,7.99,1
6.73,6.41,0
5.42,5.84,0
9.22,9.61,0
7.61,8.04,0
7.95,7.56,0
6.75,6.49,1
9.03,8.81,0
7.17,7.33,0
7.02,7.01,0
8.96,9.4,0
8.07,8.15,0
5.26,5.43,0
7.47,7.58,0
7.63,7.21,0
7.97,8.11,0
5.57,5.78,0
9.52,9.41,0
5.4,5.33,0
9.45,9.22,0
6.02,5.75,0
9.23,9.11,0
7.58,7.41,1
5.93,6.01,0
5.11,5.18,0
9.09,9.07,0
4.76,5.24,0
7.41,7.08,0
9.47,9.6,1
7.59,7.1,0
10.4,9.96,0
9.6,9.95,0
8.05,8.42,0
6.24,6.17,0
8.81,8.85,0
5.76,6.21,0
7.57,7.22,0
9.44,9.14,0
6.19,6.63,1
5.5,5.81,0
9.98,9.56,1
6.16,6.24,0
9.28,9.33,0
7.31,6.99,0
7.3,7.39,0
9.99,9.94,1
4.68,5.16,0
9.44,9.92,0
9.26,9.62,0
9.93,9.81,0
9.08,8.89,0
8.8,8.62,0
7.04,7.37,1
9.97,9.61,1
5.93,6.17,0
9.52,9.81,0
9.9,9.9,0
6.2,5.95,0
8.64,8.9,0
9.06,9.32,1
7.71,7.84,0
10.33,9.91,0
7.88,7.82,0
5.55,5.54,0
9.07,8.83,1
9.56,9.57,0
5.76,6.04,0
6.12,6.53,0
9.01,8.78,1
6.29,6.48,0
6.94,6.79,0
5.92,5.48,0
4.66,5.04,0
5.15,5.02,0
9,9,0
7.38,7.61,0
5.83,6.3,0
7.45,7.53,0
6.68,6.28,0
5.08,5.32,0
8.07,7.78,0
5.62,5.16,0
5.27,5.48,0
9.27,8.97,0
5.54,5.08,0
7,7.25,0
9.69,9.89,1
6.02,6.19,0
4.85,5.27,0
6.51,6.63,0
9.38,9.64,0
9.4,9.25,0
9.4,9.7,0
7.25,7.32,0
8.76,9,0
6.1,5.69,0
6.57,6.08,0
9.8,9.71,0
7.42,6.94,0
9.71,9.34,1
5.32,5.26,0
7.88,8.37,0
7.19,6.95,0
8.19,8.54,0
6.23,5.93,0
6.67,6.81,0
5.06,5.33,0
7.92,7.61,0
5.33,5.38,0
8.57,8.23,1
6.1,5.76,0
8.44,7.99,1
9.04,9.47,1
6.94,7.19,0
7.42,7.87,0
8.8,8.57,0
7.79,7.49,0
7.3,7.21,0
6.5,6.9,0
8.87,8.43,0
10.11,9.77,0
8.05,7.61,0
4.99,5.29,0
6.88,6.55,1
6.68,6.43,0
9.72,9.26,0
6.52,6.36,0
9.33,9.57,0
6.17,6.32,0
5.53,5.52,0
5.68,5.9,0
5.89,6.14,0
6.83,6.35,0
9.6,9.78,1
7.44,7.12,0
9.44,9.52,0
7.31,7.6,0
7.44,7.38,0
7.56,7.28,0
6.49,6.88,0
6.3,5.93,0
9.67,9.66,0
5.88,5.48,0
7.6,7.75,0
5.66,5.82,0
5.97,6,0
6.88,6.71,0
9.36,9.33,0
9.36,9.07,0
9.37,8.95,0
5.79,5.68,0
7.46,7.54,0
5.42,5.92,0
6.03,6.19,0
7.79,8.14,0
7.5,7.15,0
6.36,6.79,0
9.3,9.49,0
6.45,6.1,0
4.79,5.21,0
5.48,5.36,0
5.15,5.07,0
7.37,7.48,0
9.38,9.54,1
7.71,7.56,0
8.64,9.08,0
5.95,6.16,0
9.9,9.49,0
5.81,5.74,0
8.52,8.73,1
5.55,5.66,0
7.92,7.64,1
6.98,6.68,0
7.77,7.88,0
8.81,9.24,1
8.93,9.17,0
7.87,8.02,0
7.89,7.43,0
4.84,5.14,0
7.69,7.79,0
9.26,9.62,0
5.47,5.33,0
9.41,9.41,0
6.43,6.82,0
7.86,7.44,0
9.46,9.14,0
8.43,7.96,0
7.33,6.84,0
9.28,9.47,0
10.14,9.86,0
6.94,6.54,0
8.84,8.72,0
6.87,6.55,0
6.44,6.6,0
9.34,9.14,0
8.38,8.61,0
10.01,9.99,0
7.47,7.11,0
7,6.94,0
8.92,9.37,1
5.34,5.28,0
6.67,7.13,0
7.77,7.81,0
9.68,9.68,0
8.45,8.25,0
7.2,7.31,0
6.46,6.75,0
8.66,8.57,0
6.77,6.89,0
8.33,8.15,0
7.28,7.69,0
8.72,8.44,0
8.66,8.99,0
7.94,7.9,0
7.03,7.33,0
6.94,7.16,0
7.75,7.71,0
7.11,7,0
9.16,9.12,0
7.99,7.9,0
5.95,6.15,0
9.34,9.21,0
5.65,5.74,0
5.9,6.28,0
9.83,9.61,0
5.73,6,0
7.15,7.36,0
8.41,8.8,0
7.67,7.36,0
9.43,8.95,0
7.67,7.33,0
7.55,7.41,0
6.06,6.3,0
7.9,7.5,0
5.89,5.4,0
6.1,5.78,0
9.4,9.86,0
5.8,6.02,0
6.97,6.96,0
5.77,5.92,0
5.79,5.64,0
7.19,7.04,1
7,6.98,0
6.13,6.6,0
8.39,8.45,0
9.07,9.42,0
5.42,5.6,0
8.18,8.41,1
6.15,6.06,0
9.58,9.66,0
9.07,8.74,1
8.27,8.05,0
5.21,5.28,0
9.58,9.76,0
6.87,7.36,0
5.34,5.43,0
8.88,8.88,0
5.65,5.45,0
5.46,5.84,0
6.42,5.93,0
7.57,7.35,0
7.95,7.6,0
6.97,6.93,0
9.83,9.48,0
9.8,9.39,0
9.21,9.51,0
5.9,5.86,0
8.78,8.58,0
6.1,6.21,0
5.93,5.65,0
7.57,7.34,0
7.14,6.65,0
7.3,7.03,0
7.87,7.52,0
9.75,9.75,0
4.85,5.21,0
9.77,9.81,0
8.53,8.62,1
6.1,6.19,0
6.86,6.75,0
5.87,5.74,0
5.77,5.41,0
8.84,9.22,1
7.44,7.86,0
9.47,9.49,0
6.9,6.83,0
5.53,5.4,0
6.51,6.92,0
7.42,7.87,0
6.36,6.09,0
6.36,6.55,0
8.39,8.03,0
6.35,6.43,0
5.7,5.31,0
8.6,8.82,0
6.96,6.97,0
5.21,5.38,0
6.96,7.14,0
7.24,7.64,0
8.33,8.54,0
7.02,6.68,0
7.32,7.04,0
9.72,9.58,0
7.15,7.05,0
8.77,9.09,0
7.28,7.5,0
9.49,9.71,0
9.77,9.79,1
5.38,5.11,0
6.71,6.46,0
5.31,5.25,0
5.88,6.12,0
10.03,9.65,0
7.99,8.25,0
8.03,8.38,0
9.39,8.99,1
4.9,5.34,0
7.58,7.48,0
10.07,9.63,0
7.76,7.95,1
7,6.96,1
8.97,9.07,1
5.63,5.13,0
6.12,5.85,1
8.74,8.29,0
8.21,8.36,0
6.81,7.27,0
7.81,7.6,0
8.2,8.28,1
9.37,8.96,0
9.17,9.21,0
9.48,9.64,1
9.79,9.65,0
6.78,6.34,0
6.86,6.41,0
8.28,7.96,0
5.27,5.57,0
9.02,9.05,1
6.16,6.07,0
5.45,5.23,0
8.78,9.13,0
6.97,6.73,0
6.65,6.37,0
6.99,7.22,0
5.59,5.29,0
7.09,7.4,0
9.55,9.7,1
9.04,8.56,1
7.26,7.59,0
9.04,9.07,0
4.7,5.07,0
8.48,8.67,1
9.55,9.57,1
6.5,6.33,0
4.85,5.16,0
4.99,5.39,0
7.8,7.73,0
8.35,8.82,0
5.37,5.23,0
7.94,7.73,1
6.1,5.7,0
8.33,8.7,1
9.9,9.7,1
8.25,8.67,1
7.15,7.52,0
9.23,9.38,1
9.34,8.92,0
7.4,7.49,0
4.92,5.2,0
9.9,9.99,0
5.74,5.32,0
8.05,7.8,0
9.14,9.35,0
7.37,7.49,0
7.59,7.19,0
6.12,5.96,0
6.8,7.05,0
5.16,5.61,0
5.71,6.12,0
6.94,6.45,0
4.93,5.03,0
7.33,6.94,0
5.71,5.41,0
6.44,6.75,0
9.3,9.48,1
8.91,8.62,1
9.11,8.8,0
5.51,5.4,0
7.03,6.97,0
10.14,9.69,1
7.12,7.27,0
8.34,8.03,0
7.45,7.57,0
8.81,8.96,0
8.03,7.74,1
7.11,7.53,0
8.48,8.95,0
7.97,8.35,1
8.62,8.51,1
9.43,9.29,0
6.62,6.63,0
5.26,5.13,0
8.19,8.06,0
7.71,7.89,0
5.87,5.76,0
9.03,9.12,0
6.81,7.17,0
8.88,8.62,0
6.04,5.64,0
9.89,9.53,0
5.28,5.01,0
7.03,7.25,0
5.77,5.44,0
6.1,6.06,0
9.17,9.45,0
8.52,8.87,0
7.81,7.35,0
6.57,6.78,0
5.28,5.39,0
9.4,9.14,0
8.12,8.13,0
7.55,7.57,0
7.82,7.57,0
6.66,7.16,0
6.38,6.41,0
8.22,8.07,0
7.66,8.01,1
9.69,9.59,0
8.66,8.38,0
6.83,7.05,0
7.61,7.62,0
8.18,8.29,0
7.97,8,0
8.26,8.66,0
7.55,7.85,0
9.55,9.21,1
6.16,6.33,0
10.07,9.94,0
9.66,9.54,0
7.22,7.35,0
8.66,8.41,0
6.58,6.54,0
7.1,7.29,0
9.86,9.86,0
5.52,5.49,0
9.64,9.47,1
9.58,9.26,1
8.96,8.7,0
6.47,6.19,0
8.4,8.37,0
9.41,9.31,0
8.64,8.28,0
6.34,5.86,0
4.71,5.04,0
5.01,5.2,0
7.83,7.87,0
7.87,7.42,0
5.67,5.79,0
5.94,6.15,0
9.85,9.64,1
5.58,5.76,0
6.07,6.15,0
8.86,9.33,0
5.99,6.09,1
9.75,9.84,0
5.5,5.12,0
5.6,6,0
9.26,9.42,0
8.34,8.34,0
6.77,6.81,0
8.51,8.75,0
9.18,9.51,0
7.57,7.85,0
6.08,5.96,0
5.73,5.82,0
8.88,8.42,0
6.44,6.57,0
6.32,6.05,0
9.43,9.86,1
7.99,8.03,0
7.01,6.61,0
7.51,7.08,0
8.67,8.59,0
7.18,7.1,0
5.92,5.52,0
8.99,9.28,1
6.08,5.65,0
8.93,8.61,0
8.34,8.04,0
8.75,8.6,1
7.61,7.69,0
9.69,9.95,0
5.41,5.01,0
9.32,8.84,0
8.46,8.93,1
5.69,5.86,0
5.4,5.66,0
8.39,8.28,1
8.15,8.61,0
5.75,5.94,0
9.12,8.66,0
6.67,6.26,0
7.67,7.71,0
6.84,6.67,0
9.59,9.73,1
6.53,6.68,0
6.98,6.77,0
7.94,7.45,0
7.6,8.06,0
8.48,8.69,0
9.62,9.97,0
7.62,7.14,0
7.7,7.4,0
5.28,5.64,0
9.36,9.85,0
7.45,7.01,0
6.81,7.21,0
6.26,5.89,0
7.41,7.3,0
6.46,6.79,0
6.74,6.81,1
5.32,5.23,0
7.9,8.22,0
5.87,5.66,0
5.62,5.94,1
6.18,6.17,0
6.91,6.62,0
9.66,9.43,0
8.18,8.16,0
10.25,9.9,1
7.26,6.99,0
5.06,5.03,0
9.13,8.8,0
6.26,6.34,0
8.6,8.76,0
7.16,7.1,0
8.71,8.28,1
5.88,6.02,0
5.6,5.78,0
4.61,5.05,0
8.2,7.71,0
6.12,6.47,0
10.34,9.85,0
7.72,7.66,0
8.02,8.06,1
8.18,8.48,1
8.89,8.61,0
8.43,8.46,1
8.32,7.93,0
8.23,7.76,0
9.28,8.9,0
7.07,6.65,0
8.63,8.91,0
7.69,7.91,0
6.44,6.29,0
6.94,6.88,0
6.56,6.17,0
5.3,5.54,0
7.62,7.73,0
6.71,6.8,0
8.25,8.26,1
8.79,8.92,0
5.6,6.02,0
6.49,6.24,0
8.77,8.37,1
5.88,6.23,0
5.46,5.19,0
7.39,7.79,0
6.26,6.06,1
7.97,8.12,0
6.59,6.98,0
9.44,9.12,1
9.43,9.76,1
6.39,5.99,1
5.05,5.53,0
8.95,8.49,0
6.62,6.78,0
6.04,5.73,0
7.29,7.58,0
7.08,7.04,0
8.02,8.39,0
6.05,6.3,0
7.77,7.59,0
7.82,7.36,0
7.36,7.32,1
5.73,5.74,0
6.65,6.72,0
7.37,7.7,0
8.57,8.73,1
9.43,9.36,0
9.64,9.56,1
6.85,6.37,0
6.74,6.51,0
8.99,9.16,0
9.4,9.86,0
5.81,5.72,0
8.91,8.83,0
6.21,6.43,0
8.63,8.3,0
5.3,5.38,0
10.33,9.94,0
5.3,5.78,0
8.47,8.76,0
9.48,9.71,1
6.5,6.87,0
6.33,6.17,0
5.42,5.92,0
8.44,8.22,0
5.63,6.1,0
9.05,8.8,0
5.76,6.24,0
6.22,6.04,0
5.26,5.3,0
8.32,8.1,1
6.55,6.88,0
5.89,6.21,0
6.99,7.34,0
7.5,7.14,0
6.39,6.39,0
8.78,9.26,0
8.36,8.05,0
8.7,8.45,1
9.97,9.63,0
8.77,8.99,1
9.56,9.33,1
9.66,9.78,0
9.86,9.54,0
5.18,5.4,0
7.37,7.1,0
7.36,7.44,0
8.25,8.72,0
8.12,8.59,0
5.93,5.59,0
5.37,5.07,0
9.11,8.68,1
8.08,7.74,0
6.91,7.02,0
9.08,9.35,0
10.01,9.81,0
7.33,7.49,0
5.93,5.79,0
7.14,6.88,0
9.12,9.48,1
8.06,8.21,0
6.44,5.99,0
7.2,7.53,0
8.98,8.9,0
8.07,8.5,1
8.06,7.78,1
5.65,6.03,0
5.69,5.52,0
5.31,5.49,0
6.92,7.17,0
5.35,5.17,0
5.74,5.94,0
9.13,9.2,0
9.34,9.03,1
6.25,6.71,0
7.15,6.81,0
9.45,9.74,1
10.38,9.96,1
7.67,7.67,0
5.2,5.28,0
5.52,5.31,0
5.67,5.2,0
6.14,6.53,0
6.72,6.62,0
8.27,7.85,1
10.1,9.7,1
4.68,5.17,0
7.65,8.14,0
9.22,8.93,0
4.98,5.09,0
8.35,7.87,0
9.28,9.15,0
7.07,7.33,0
4.97,5.1,0
10.22,9.93,0
7.34,7.19,0
5.09,5.4,0
6.99,7.29,1
5.54,5.37,0
5.13,5.36,0
9.28,9.25,0
7.59,7.94,0
7.7,8.1,0
9.22,9.06,1
6.14,6.56,0
7.94,8.43,0
10.11,9.65,1
6.37,6.05,0
9.41,9.3,1
5.43,5.11,0
8.05,7.67,0
7.11,7.37,0
5.45,5.83,0
6.23,6.12,0
6.74,6.48,0
6.52,6.25,0
6.32,6.31,0
4.97,5.41,0
8.24,8.46,0
8.31,7.85,1
8.77,9.05,0
6.06,6.37,0
6.33,6.51,0
8.79,8.67,0
7.61,7.17,0
8.03,7.77,0
5.95,5.57,0
8.43,7.99,1
5.63,5.69,0
7.43,6.94,0
6.18,5.73,0
7.14,7.46,0
6.97,7.04,1
5.81,5.91,0
5.9,6.21,0
6.43,6.22,0
9.27,8.95,1
9.33,9.25,1
5.47,5.3,0
8.85,8.89,1
7.27,7.55,0
8.94,8.89,0
8.88,8.61,0
9.16,9.36,0
9.1,9.36,0
7.57,7.83,0
9.53,9.52,0
6.62,6.71,0
9.78,9.71,0
8.5,8.56,1
8.58,8.16,1
7.11,7.48,0
6.01,5.74,0
5.67,5.58,0
5.78,5.75,0
9.02,8.66,1
5.36,5.34,0
7.65,7.63,0
6.89,6.74,0
5.27,5.58,0
9.52,9.42,0
9.29,9.31,0
7.24,7.41,0
7.49,7.38,1
5.81,6.03,1
8.21,8.27,0
9.28,9.51,1
6.65,6.64,0
7,6.69,0
9.23,8.85,0
9.64,9.15,1
7.73,7.26,0
9.24,8.93,0
5.54,5.11,0
6.83,6.97,0
6.32,5.85,1
9,8.72,1
5.91,5.93,0
7.55,7.08,0
8.54,8.52,0
9.71,9.56,0
6.43,6.6,0
4.82,5.21,0
7.52,7.62,0
8.81,8.96,1
5.32,5.41,0
6.88,6.65,0
5.96,6.4,0
6.34,6,0
9.04,9.14,0
8.04,8.3,0
6.57,6.42,0
7.43,7.29,0
6.06,5.83,0
5.99,6.2,0
8.01,7.51,0
8.77,8.28,0
6.25,6.12,0
7.35,7.43,0
6.41,6.83,0
8.62,8.89,0
6.41,6.59,0
9.98,9.53,1
7.33,6.84,0
5.16,5.47,0
7.59,7.73,0
6.43,6.08,0
8.73,8.86,0
9.32,9.29,0
5.33,5.47,0
7.7,8.14,0
5.66,5.44,0
7.35,7.78,0
8.43,8.07,0
6.91,7.3,0
7.8,7.49,0
7.63,8.03,0
8.88,8.48,1
5.38,5.83,1
5.19,5.54,0
4.79,5.27,0
10.02,9.79,0
6.87,7.31,0
7.91,7.92,0
6.75,7.09,0
8.79,8.88,1
9.49,9.21,0
9.34,9.53,0
5.35,5.65,0
9.69,9.81,0
7.83,7.68,0
7.59,8.06,0
6.84,6.45,0
10.1,9.7,0
6.43,6.54,0
9.08,8.84,0
8.46,8.85,0
6.73,6.31,0
9.51,9.8,0
6.42,6.41,0
9.8,9.3,1
7.75,8.23,0
7.63,7.49,0
5.13,5.23,0
6.83,6.67,0
6.49,6.44,0
6.98,7.15,0
8.78,8.9,0
4.98,5.05,0
5.37,5.74,0
8.97,8.6,1
7.95,7.72,0
10.04,9.92,0
5.45,5.17,0
5.76,6.16,0
8.1,8.14,1
7.71,7.97,0
9.45,9,1
6.72,6.69,0
6.37,6.63,1
6.67,7.07,0
5.16,5.13,0
9.99,9.8,0
8.04,7.8,1
7.35,7.29,0
5.46,5.51,0
5.01,5.46,0
10.24,9.86,1
7.39,7.27,0
9.25,9.53,0
9.88,9.45,0
7.87,7.58,1
9.9,9.92,0
6.06,6.15,0
6.79,6.93,0
7.24,7.22,0
6.89,7.36,0
5.79,5.55,0
5.78,5.29,0
7.19,7.58,0
5.28,5.12,0
8.24,7.76,0
6.83,6.58,0
8.86,8.82,0
5.46,5.59,0
6.76,7.02,0
7.58,7.45,0
7.22,7.16,0
9.92,9.71,0
9.03,8.97,0
6.96,6.94,0
9.41,9.88,0
5.89,5.98,0
9.66,9.57,0
9.8,9.71,0
7.59,7.41,0
5.31,5.79,0
6.34,6.63,0
8.05,7.68,1
5.23,5.17,0
9.4,9.32,1
4.95,5.18,0
7.74,8.09,0
7.48,7.52,0
7.32,7.71,0
9.09,9.44,0
6.05,5.75,0
10.16,9.84,1
7.08,6.68,0
7.22,6.97,0
6.25,5.89,0
5.68,5.76,0
7.85,8.12,0
8.74,8.3,0
6.55,6.43,0
8.08,7.9,0
6.81,6.57,0
10.18,9.97,0
4.54,5.03,0
9.33,9.16,0
7.67,7.3,0
9.42,9.82,0
10.11,9.83,0
9.85,9.38,0
9.63,9.92,1
8.18,7.87,0
6.42,6.04,0
5.17,5.04,0
7.49,7.35,0
7.36,6.89,0
9.18,8.95,0
9.81,9.78,1
6.04,6.32,0
6.02,6.11,0
9.37,9.69,0
8.84,8.52,1
8.99,8.89,0
5.53,5.74,0
6.38,6.76,0
7.49,7.02,0
6.35,6.7,0
5.73,5.78,0
7.26,7.64,0
5.89,5.96,0
8.75,8.98,0
4.88,5.29,0
9.87,9.75,0
6.65,7.12,0
9.97,9.8,1
7.88,7.56,0
5.71,6.14,0
8.35,8.22,0
6.66,6.54,0
8.93,9.41,0
6.04,5.95,0
7.27,7.57,0
7.7,7.34,0
5.27,5.16,0
7.47,7.54,0
9.62,9.41,1
5.95,5.56,0
6.69,6.41,0
5.39,5.78,0
8.73,8.55,0
9.11,8.61,0
6.19,5.7,0
9.54,9.92,0
5.69,6.09,0
6.95,7.14,1
6.42,6.77,0
8.32,8.45,1
8.68,8.25,0
4.97,5.19,0
7.76,7.26,0
10.38,9.99,0
5.24,5.2,0
9.75,9.73,1
9.3,9.06,0
6.11,6.05,0
6.23,5.87,0
6.94,7.17,0
8.3,8.11,0
10.17,9.98,1
8.54,8.95,0
6.64,6.53,0
5.92,5.63,0
6.54,6.45,0
8.44,8.67,0
6.01,5.93,0
8.37,8.46,1
8.37,8.79,0
8.5,8.55,1
10.37,9.92,0
6.42,6.66,0
4.9,5.2,1
9.6,9.44,0
9.47,9.94,0
6.77,6.52,0
6.49,6.56,0
